status	fecha	texto
2040687631780954294	2026-04-05T09:07:00Z	El sillón frailero en los retratos del Museo del Prado https://t.co/00uKPq44gL https://t.co/V6a8Vn68OE
2041058575653507512	2026-04-06T09:41:00Z	"🖼""Fuera de ruta"" es un plano didáctico que incluye un recorrido por diez obras de la colección con propuestas para descubrir otras formas de viajar, caminar y mirar el arte  

ℹPlano para familias disponible en los puntos de información y online https://t.co/9XP2PnoRio 

Colabora @elcorteingles #PradoEducación"
2041060806201073881	2026-04-06T09:49:51Z	"#Empleo El Museo del Prado convoca 29 plazas de Auxiliar de Servicios Generales N6 (Vigilancia en Salas), 17 de las cuales son de personal laboral fijo y 12 de personal laboral fijo-discontinuo 

Más información en: https://t.co/9xT5FDO3ZV https://t.co/LnFsaTtzey"
2041088204556607672	2026-04-06T11:38:44Z	"🗓 Agenda del 6 al 12 de abril en el Museo del Prado

◾ Exposiciones
- “El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)”
- “El martirio de San Andrés”, de Rubens
 ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- La colección todos los días en español y en inglés. Solicita la visita en la taquilla del museo
➡ Todas las visitas: https://t.co/pjmRwmTxha

◾No te pierdas…
- Miércoles: Ciclo de conferencias “La música y la danza desde la pintura”
https://t.co/uZO3TCjwoR
- Jueves: Salas de pintura flamenca del XVII en el Museo del Prado https://t.co/KIBskuM6cC
- Jueves y viernes: Visita dialogada “Memorias vivas” https://t.co/f9RsKbAQdk
- Viernes: Música en el Prado. “Intimidad y éxtasis: Schumann y Liszt al piano” https://t.co/Y0cPYLYhMV
- Sábado: “Poetas en el Prado VII. Introversiones”. “El paisaje infernal”, por Victoria Cirlot https://t.co/yigtaKuBAK
- Fin de semana: Una obra, un artista. La “Apoteosis de Claudio” https://t.co/HfSpCcg3uo

🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2041107654429274481	2026-04-06T12:56:01Z	"El Museo del Prado celebra el Día del Bosco y propone nuevas formas de mirar ""El jardín de las delicias"" https://t.co/S1HvJixY2R https://t.co/vg3OlxC2l6"
2041437260797599803	2026-04-07T10:45:45Z	"El Greco, cuyo nombre era Doménikos Theotokópoulos, nació en la isla de Creta en 1541 y falleció en Toledo tal día como hoy, el 7 de abril de 1614

En dos de estas pinturas de gran tamaño pintadas en España incluyó su autorretrato: ""Pentecostés"" y ""Adoración de los pastores"" https://t.co/THi4S9Iwap"
2041468978086682948	2026-04-07T12:51:47Z	"El escritor Salman Rushdie dialogará con el conservador Alejandro Vergara sobre ""La piedra de la locura"" del Bosco y las Pinturas negras de Goya. Este jueves a las 19h  https://t.co/OD343g12qL https://t.co/4vYPckN6qt"
2041799857409536067	2026-04-08T10:46:35Z	El Museo del Prado ha sido nominado a @TheWebbyAwards, conocidos como los Óscar de Internet, por su presencia en redes sociales. Te necesitamos para conseguir el premio del público. Ayúdanos votando en: https://t.co/WQKvjQDyUt https://t.co/t4bMZnIZtD
2042147029296591036	2026-04-09T09:46:07Z	"El escritor Salman Rushdie dialogará con el conservador Alejandro Vergara sobre ""La piedra de la locura"" del Bosco y las Pinturas negras de Goya. Esta tarde a las 19h. Se podrá seguir en directo desde nuestro canal de YouTube https://t.co/EhOZHZy5lY https://t.co/YbVwF1x5d1"
2042168893758636208	2026-04-09T11:13:00Z	Hoy se presenta a los medios de comunicación la instalación sobre “La Marquesa de Santa Cruz”, de Goya, que celebra el 40 aniversario de su regreso a España https://t.co/ohYfpWIiK0
2042178364329373731	2026-04-09T11:50:38Z	"El cuadro de Goya que marcó un antes y un después en la defensa del patrimonio: ""La Marquesa de Santa Cruz"" https://t.co/8RX7A30ha8 https://t.co/Czqu6q9pbA"
2042202714432508044	2026-04-09T13:27:24Z	"El Museo del Prado conmemora el hito histórico que significó la recuperación en 1986 del retrato de ""La Marquesa de Santa Cruz"", de Goya. La obra encierra numerosos datos, episodios y curiosidades que pueden explorarse en esta infografía https://t.co/CqE6JeRWlv https://t.co/Iq2eplfe9W"
2042226668811551072	2026-04-09T15:02:35Z	¡Ayúdanos a conseguir el Premio del Público en @TheWebbyAwards! Se puede votar hasta el 16 de abril 👉 https://t.co/WQKvjQDyUt https://t.co/YmNHUbxUxH
2042507626416947418	2026-04-10T09:39:00Z	El Museo del Prado ha sido nominado por sus redes sociales a @TheWebbyAwards , conocidos como los Óscar de Internet, ¡Ayúdanos a conseguir el premio del público con tu voto!  https://t.co/WQKvjQE6K1 https://t.co/n3H5f46s7f
2042551980548108489	2026-04-10T12:35:15Z	El Museo del Prado ofrece un nuevo despliegue de sus colecciones del siglo XVIII https://t.co/ZEB5j10SJ2 https://t.co/1elwELkv5O
2042562904072032654	2026-04-10T13:18:39Z	Ayer tuvo lugar el encuentro con el escritor Salman Rushdie, que dialogó sobre las obras del Bosco y Goya, comparándolas con la situación internacional actual https://t.co/EhOZHZyDbw https://t.co/LwbkOuEMPL
2042621015860130301	2026-04-10T17:09:34Z	"Reflexiones del escritor Salman Rushdie sobre ""Las meninas"" de Velázquez, en el encuentro que tuvo lugar ayer en el Museo del Prado https://t.co/EhOZHZy5lY https://t.co/7uGG6Pw0Uh"
2042623164769853617	2026-04-10T17:18:07Z	¿Qué obra del Prado se llevaría el escritor Salman Rushdie a su casa? https://t.co/EhOZHZy5lY https://t.co/gWmYIY5xeN
2042894853516988507	2026-04-11T11:17:42Z	"El Museo del Prado ha sido nominado por sus redes sociales a 
@TheWebbyAwards , conocidos como los Óscar de Internet, ¡Ayúdanos a conseguir el premio del público con tu voto!  https://t.co/WQKvjQE6K1 https://t.co/6vNyWdlO80"
2043588026316517559	2026-04-13T09:12:08Z	"Visita virtual de la exposición ""Paolo Veronese (1528-1588)"". Entra en la visita virtual gratuita y descubre al detalle las historias que guardan las obras de Veronese con la mejor calidad de imagen https://t.co/9dyOl4kBAw https://t.co/Vp2cRXbgj8"
2043605362280906805	2026-04-13T10:21:01Z	#PradoEducación El 15 de abril comienza la VI Olimpiada de Dibujo Artístico de la Comunidad de Madrid https://t.co/AuTxp0Rl3A https://t.co/IQVkH4LfSp
2043620151841476752	2026-04-13T11:19:47Z	Presentamos a los medios “El universo del artista ante la cámara”, una nueva exposición homenaje a creadores que supieron reconocer la fotografía como un medio privilegiado para asegurar la perduración de su imagen y de su práctica artística https://t.co/qKA6vWY5DI
2043637678399181223	2026-04-13T12:29:26Z	"""El universo del artista ante la cámara"": retratos, estudios y creación artística en la segunda mitad del XIX y primeras décadas del XX en el programa ""Almacén abierto"" https://t.co/b8LMEoc5cs https://t.co/GUL0XQIr7B"
2043669554325315887	2026-04-13T14:36:05Z	"🗓 Agenda del 13 al 19 de abril en el Museo del Prado

◾ Exposiciones
- “El universo del artista ante la cámara”
- Nueva instalación: “La marquesa de Santa Cruz”, de Goya. 40 años de su regreso
- “El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)”
 ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- La colección todos los días en español y en inglés. Solicita la visita en la taquilla del museo
➡ Todas las visitas: https://t.co/pjmRwmTxha

◾No te pierdas…
- Lunes: Conferencia “La recuperación del cuadro de Goya, retrato de la marquesa de Santa Cruz”, con Miguel Satrústegui Gil-Delgado https://t.co/oXL9iDrNF4
- Miércoles: VI Olimpiada de Dibujo Artístico de la Comunidad de Madrid https://t.co/Or5J3hBU7D
- Jueves y viernes: Visita dialogada “Nunca fuimos niñas” https://t.co/xJPX0d3MOj
- Viernes y sábado: Curso “Una asignatura pendiente: Historia del arte y mujeres” https://t.co/w1cLPAKKlP
- Fin de semana: Una obra, un artista. La “Apoteosis de Claudio” https://t.co/HfSpCcg3uo

🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2043702499765293149	2026-04-13T16:47:00Z	Tras su paso por Tornavacas, “Poder esencial” continúa su itinerancia por el Valle del Jerte: arte, territorio y mirada ecofeminista desde lo rural https://t.co/kzaEIsKzcC #PradoEducación https://t.co/1LHijrmRAq
2043704556119351649	2026-04-13T16:55:11Z	"#PradoEducación Este jueves comienza el encuentro ""Deslizar abierto 2026. Sobre arte y escuela"" en el auditorio del Museo del Prado con la participación de @olgadedios y Vito Gil Delgado

Asistencia gratuita previa inscripción https://t.co/fpCXiIadW3

Colabora @explora_art con el apoyo de  @ComunidadMadrid"
2043951885204304012	2026-04-14T09:17:58Z	"La recuperación de ""La marquesa de Santa Cruz"", de Goya. Vídeo de la conferencia impartida por Miguel Satrústegui Gil-Delgado https://t.co/j9Nkn9HL8b

Celebrada el 13 de abril con motivo del 40 aniversario del regreso a España en 1986 del retrato de Joaquina Téllez-Girón y Pimentel"
2043997440957649350	2026-04-14T12:19:00Z	"El Museo del Prado ha sido nominado por sus redes sociales a 
@TheWebbyAwards , conocidos como los Óscar de Internet, ¡Ayúdanos a conseguir el premio del público con tu voto https://t.co/WQKvjQDyUt https://t.co/rzohUHOYSC"
2044095981499670790	2026-04-14T18:50:34Z	“El universo del artista ante la cámara”. Una nueva exposición que explora cómo la llegada de la fotografía en el siglo XIX transformó la manera de representar, documentar y proyectar la identidad artística y sus espacios de creación https://t.co/SFuIy6JEDf https://t.co/Ct9nMmNSO5
2044337064523493486	2026-04-15T10:48:32Z	"#PradoEducación Este jueves comienza el encuentro ""#Deslizar abierto 2026. Sobre arte y escuela"" en el auditorio del Museo del Prado con la participación de @olgadedios y Vito Gil Delgado  Asistencia gratuita previa inscripción: https://t.co/fpCXiIadW3

Colabora @explora_art con el apoyo de @ComunidadMadrid"
2044338795563123012	2026-04-15T10:55:25Z	"""Il Prado commemora il dipinto di Goya esportato illegalmente"" https://t.co/uAC6bmfSgV vía @giornaledellArt"
2044368235202539738	2026-04-15T12:52:24Z	¡Feliz Día Mundial del Arte! https://t.co/0iNzAkx40x
2044697698142425350	2026-04-16T10:41:34Z	"""El Prado en femenino"": Isabel de Farnesio (1692-1766). Busca la marca de la flor de lis en las cerca de 500 obras de la colección de esta reina que hoy forman parte de la colección del Museo del Prado https://t.co/pwtOSaKjKM https://t.co/LG9D8KYG5F"
2044724804834513371	2026-04-16T12:29:17Z	El Museo Nacional del Prado acoge #Cultura26 de @radio3_rne del 20 al 24 de abril, entre las 20.00h y las 21.00h https://t.co/O25BbLvyGg https://t.co/Q6aGdqCX5g
2044726413249347711	2026-04-16T12:35:40Z	"#Cultura26 IX edición del ciclo de debates en torno a la cultura contemporánea de @radio3_rne desde el Claustro de los Jerónimos del Museo del Prado

Entrada libre hasta completar aforo https://t.co/a24D1s8OPQ"
2044738190766919906	2026-04-16T13:22:28Z	"Tal día como hoy en 1828 fallecía el pintor Francisco de Goya en Burdeos. El Museo del Prado conserva la mayor colección de sus obras, además de todo el repertorio de referencias impresas que se publicaron sobre Goya en vida

Goya en el Prado: https://t.co/GQzIS4gSDw https://t.co/IT3QW8ADgX"
2045037035140899092	2026-04-17T09:09:58Z	"A las 9:30 comenzará la segunda edición del curso “Una asignatura pendiente: Historia del arte y mujeres”, dirigido por Ana Moreno Rebordinos (Museo del Prado) y Noelia García Pérez (Universidad de Murcia)

🔴Sigue las ponencias en directo en nuestro canal de YouTube https://t.co/zAxqXcmeEf 

Colabora @InstMujeres"
2045098152613564487	2026-04-17T13:12:50Z	Continúa el curso “Una asignatura pendiente: Historia del arte y mujeres” con la intervención de Ana María Sixto Barcia (Universidad de León), titulada “Mujeres y cultura en la Edad Moderna”. Programa completo: https://t.co/spy4qCm5EE #PradoEducación https://t.co/EnrF6yVi29
2045422537383796904	2026-04-18T10:41:49Z	"Sigue en directo la segunda edición del curso “Una asignatura pendiente: Historia del arte y mujeres” https://t.co/q7cLiXfXcC 

#PradoEducación
Con el apoyo de @InstMujeres https://t.co/kZXjRwSkMN"
2046174734706938032	2026-04-20T12:30:47Z	"Desde cualquier lugar del mundo puedes pasear por el Museo del Prado y detenerte en los detalles de obras como ""El jardín de las delicias"" del Bosco en alta calidad a través de la visita virtual https://t.co/f5tdrSRxCX #NextGenerationEU #PlandeRecuperación https://t.co/fN2vfCOUgl"
2046196743365099913	2026-04-20T13:58:14Z	"Celebramos la Semana del Libro con la promoción LIBROS3: hasta el domingo 26 de abril, gastos de envío gratis a España peninsular y Baleares con la compra de 3 o más libros en https://t.co/IS1zgMVZbT

Además todas las publicaciones tienen un 5% de descuento en web esta semana📚 https://t.co/gYLt2G3rHS"
2046200445874434205	2026-04-20T14:12:57Z	"🗓 Agenda del 20 al 26 de abril en el Museo del Prado

◾ Exposiciones
- “El universo del artista ante la cámara”
- “El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)”
- “La botánica en el arte” en CaixaForum Girona
 ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- La colección todos los días en español y en inglés. Pídela en la taquilla del museo
➡ Todas las visitas: https://t.co/pjmRwmTxha

◾No te pierdas…
- Nueva instalación: “La marquesa de Santa Cruz”, de Goya. 40 años de su regreso https://t.co/Bt2ZwyqNyw
- De lunes a viernes: Cultura26, debates sobre cultura y creatividad con @radio3_rne en el Claustro de los Jerónimos https://t.co/z4j6zDJuwe
- Martes y sábado: Conferencias “Nuevas técnicas para el conocimiento y la conservación de las obras de arte” https://t.co/SfkYRgt5mN
- Miércoles: Itinerario “Donantes medievales. La pervivencia de la memoria” https://t.co/buFpUCjFyl
- Jueves y viernes: Visita dialogada “Nuevas masculinidades” https://t.co/N6IqArfRTM
- Fin de semana: Una obra, un artista. La “Apoteosis de Claudio” https://t.co/HfSpCcg3uo

🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2046509549046153228	2026-04-21T10:41:13Z	"Esta semana se celebran dos de las conferencias del ciclo ""Nuevas técnicas para el conocimiento y la conservación de las obras de arte""

Consulta horarios: https://t.co/Vb0IkXz0Fc https://t.co/IMwBSD7LH1"
2046534911637569874	2026-04-21T12:22:00Z	"El Museo del Prado conmemora el hito histórico que significó la recuperación en 1986 del retrato de ""La marquesa de Santa Cruz"" de Goya, una pintura que encierra numerosos datos, episodios y curiosidades que pueden explorarse en esta infografía https://t.co/CqE6JeRWlv https://t.co/n3beJMZUOv"
2046597390082126094	2026-04-21T16:30:16Z	"¿Quién ostenta el poder en el cuadro ""La familia de Felipe V"" de Van Loo?

Con Noelia García Pérez, directora de ""El Prado en femenino"", cuya tercera edición está dedicada a la reina Isabel de Farnesio https://t.co/pwtOSaKjKM https://t.co/LE7B5GG5FX"
2046844610446520732	2026-04-22T08:52:38Z	#TalDíaComoHoy El 22 de abril de 1451 nacía Isabel I de Castilla. Este pequeño retrato anónimo fechado hacia 1490 en el que la reina tendría unos 39 años contrasta con la gran pintura de historia del siglo XIX en la que Eduardo Rosales recreó el momento en el que Isabel la Católica dictaba su testamento antes de morir en 1504
2046879095170994251	2026-04-22T11:09:40Z	El Museo del Prado ha sido galardonado con el premio del jurado y el del público en @TheWebbyAwards por su presencia en redes sociales. ¡Muchas gracias por hacerlo posible! https://t.co/hHeCod8I4m https://t.co/o44E9vIM8P
2047213023174033701	2026-04-23T09:16:34Z	¡Feliz Día del Libro! Entra en la Biblioteca Digital del Museo del Prado, una puerta de acceso al fondo antiguo especializado en literatura artística con 6.000 manuscritos y libros publicados entre finales del siglo XV y principios del siglo XX https://t.co/S4PhcNLYd1 https://t.co/L1KBL3vEPR
2047241472345346096	2026-04-23T11:09:37Z	"Para celebrar el Día del Libro, durante este 23 de abril todas las publicaciones tienen un 10% de descuento en https://t.co/Iw3ZrEcnqY

Podéis buscar vuestro libro favorito entre la guía del museo y los catálogos de Veronese, la exposición sobre la Virgen de Guadalupe, ""Otro Renacimiento"" o ""Metapintura"", entre muchos otros"
2047263655046127864	2026-04-23T12:37:46Z	"""Lucha de san Jorge y el dragón"", de Rubens (entre 1606 y 1608) #DíadelLibro #SantJordi https://t.co/0AFQg7Dh0n"
2047587868592206245	2026-04-24T10:06:04Z	El Prado viaja a Roma para reivindicar sus raíces italianas  https://t.co/bAiHHHefyt a través de @el_pais
2047591454692802800	2026-04-24T10:20:19Z	El Museo del Prado exhibirá la influencia italiana en el gótico español en una gran muestra       https://t.co/IEt93kGxJv a través de @ABC_Cultura
2047640088230736169	2026-04-24T13:33:35Z	El Museo del Prado recibe el Premio Plena Inclusión Madrid 2026 por su labor en materia de accesibilidad cognitiva https://t.co/FJBrEynB1q https://t.co/Jk9SFEwbX4
2047646758218379626	2026-04-24T14:00:05Z	El Museo del Prado abre la convocatoria de su Escuela de Verano 2026, una experiencia formativa única para futuros profesionales de los museos, que cuenta con la colaboración de @FBSabadell https://t.co/wfuRrmPj1E https://t.co/3QFlyzEllZ
2048689490575683791	2026-04-27T11:03:32Z	Esta mañana se presenta a los medios de comunicación la exposición “El cuadro del hambre”, que se puede visitar en la sala 66 del #MuseodelPrado https://t.co/vl22Dzash1
2048703345678864446	2026-04-27T11:58:35Z	"""El año del hambre en Madrid"" de José Aparicio fue el cuadro más popular y apreciado por Fernando VII. En el nuevo formato expositivo ""Una obra, una historia"" reconstruimos su ubicación original en el Prado en 1819 https://t.co/z1Ikepqsfm https://t.co/MNzkvrpBKd"
2048720336095416636	2026-04-27T13:06:06Z	"🗓 Agenda del 27 de abril al 3 de mayo en el Museo del Prado

◾ Exposiciones
- Una obra, una historia: El cuadro del hambre. “El año del hambre en Madrid” (1818), de José Aparicio
- “El universo del artista ante la cámara”
- “El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)”
 ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- La colección todos los días en español y en inglés. Solicita la visita en la taquilla del museo
➡ Todas las visitas: https://t.co/pjmRwmTxha

◾No te pierdas…
- Lunes: Conferencia “Rubens y la pintura española: A propósito del Martirio de san Andrés”, con Javier Portús https://t.co/OUv6g31BFI
- Martes: Curso “Comparaciones incomparables”, para Amigos del Museo del Prado https://t.co/my3xW2RCzH
- Miércoles 16h: Conferencia “Sade y Goya: Imaginación soberana e imaginación crítica”, con Georges Didi-Huberman. Se emitirá en streaming https://t.co/n6vuan9lXP
- Miércoles 18:30h: Conferencia “Nuevas tecnologías aplicadas a la conservación de paneles de pintura”, con José de la Fuente https://t.co/SfkYRgt5mN
- Jueves: Visita dialogada “Equilibrios sensibles” https://t.co/rJGpLDq06O
- Jueves: “Incorpora. Paseo y conversación en torno al cuerpo” https://t.co/lObPudlqk5
- Fin de semana: Una obra, un artista. Retratos virreinales peruanos de “Doña Joaquina Nimpha de Carvajal y Vargas, condesa del Puerto, y su esposo, don Fermín Francisco de Carvajal-Vargas y Sotomayor y Alarcón” https://t.co/vcBqHnkeZV

🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2048849472445161922	2026-04-27T21:39:14Z	"Así ha sido el montaje en el Museo del Prado de ""El cuadro del hambre"", una gran pintura que forma parte del programa #PradoExtendido, depositada en el Museo de Historia de Madrid desde 1927. En ""Una obra, una historia"" os invitamos a conocer su polarizada fortuna crítica https://t.co/kouUo2WgUt"
2049021546367205491	2026-04-28T09:03:00Z	"La infanta Margarita de Austria diez años después de ""Las meninas"" (1656) https://t.co/MTUO89fC4A"
2049043375710687472	2026-04-28T10:29:44Z	"Hace un año en la sala de ""Las meninas"" en el Museo del Prado.
El apagón del 28 de abril de 2025. https://t.co/gHqhTp9VW8"
2049053680825937978	2026-04-28T11:10:41Z	"Aclamada y odiada, aupada por el arte oficial del siglo XIX, difundida por la prensa y popularizada en obras literarias o musicales, ""El año del hambre en Madrid"" alcanzó una condición pop antes de que se acuñase el término, durante el reinado de Fernando VII https://t.co/Bsa4xjAuzh"
2049186661330764049	2026-04-28T19:59:06Z	El Museo del Prado celebra el 2 de mayo con la visita nocturna de “El Prado de noche” https://t.co/wby3VXZ7TZ https://t.co/ODnE9aVlez
2049426128180289556	2026-04-29T11:50:40Z	"""El año del hambre en Madrid"", de José Aparicio (1818). Una alegoría histórica de estética neoclásica sobre la dramática situación que soportó la Villa de Madrid durante la ocupación napoleónica en los años 1811 y 1812

Hasta el 13 de septiembre https://t.co/AyCdlqyGjK https://t.co/tX9IQ7PfiT"
2049465639098597765	2026-04-29T14:27:40Z	Hace 204 años, el 29 de abril de 1822, nacía Amalia de Llano y Dotres, la condesa de Vilches, amante de la música y la literatura. Federico de Madrazo, buen amigo de Amalia, le cobró la mitad de su tarifa habitual por este retrato en el que lleva el color azul de moda en 1853 https://t.co/vwdgifcpYK
2049775131916984591	2026-04-30T10:57:29Z	"La Premio Goncourt Leïla Slimani toma la palabra en el Prado https://t.co/0XObXODr1D

✍""Escribir el Prado"". El 5 de mayo a las 18:30h. Con el patrocinio de Fundación Loewe y en colaboración con Granta en español https://t.co/R9XJWA1ste"
2050590958295625892	2026-05-02T16:59:17Z	“El 2 y el 3 de mayo de 1808 en Madrid”, de Goya https://t.co/CCZebDjm28
2051235240392220799	2026-05-04T11:39:26Z	"🗓 Agenda del 4 al 10 de mayo en el Museo del Prado

◾ Exposiciones
- Una obra, una historia: El cuadro del hambre. “El año del hambre en Madrid” (1818), de José Aparicio
- “El universo del artista ante la cámara”
- 40 años de la recuperación de “La marquesa de Santa Cruz”, de Goya
- “El Prado en femenino III: La reina Isabel de Farnesio (1692-1766)”
 ℹ Más información: https://t.co/j4yRKBCZJQ

◾Visitas guiadas
- La colección todos los días en español y en inglés. Solicita la visita en la taquilla del museo
➡ Todas las visitas: https://t.co/pjmRwmTxha

◾No te pierdas…
- Lunes: Itinerario “Lugares de trabajo” https://t.co/qB3rCWmk5d
- Martes: Conversación con la escritora Leïla Slimani: “Ese sencillo misterio: contar historias” https://t.co/SmROJ23ZWp
https://t.co/n6vuan9lXP
- Miércoles: Conferencia “Nuevas tecnologías aplicadas a la conservación de paneles de pintura”, con Sonia Tortajada https://t.co/SfkYRgt5mN
- Jueves: Coloquio a propósito de “El cuadro del hambre”: “El hambre de la crítica”, moderado por Rubén Amón https://t.co/CbJYeDo8sT
- Jueves y viernes: Visita dialogada “Equilibrios sensibles” https://t.co/rJGpLDq06O
- Fin de semana: Una obra, un artista. Retratos virreinales peruanos de “Doña Joaquina Nimpha de Carvajal y Vargas, condesa del Puerto, y su esposo, don Fermín Francisco de Carvajal-Vargas y Sotomayor y Alarcón” https://t.co/vcBqHnkeZV

🎟Entradas y horarios: https://t.co/sGmNmxvKUe"
2051545116981010442	2026-05-05T08:10:46Z	Leila Slimani, escritora: “La gente vive obsesionada con tener razón” https://t.co/4lOozmwHZI vía @el_pais
2051562256467394618	2026-05-05T09:18:52Z	"#Coloquio ""El hambre de la crítica"", el 7 de mayo a las 18.30h, con los periodistas @Ruben_Amon, @gascondaniel, @imartinrodrigo y @caleroje, con motivo de la exposición ""El año del hambre en Madrid"" https://t.co/jadf4z55BR https://t.co/hl0z73YdLu"
2051593898129010710	2026-05-05T11:24:36Z	"La escritora Leïla Slimani conversará esta tarde a las 18.30h en el auditorio del museo sobre “Ese sencillo misterio: contar historias”.
Esta actividad forma parte del programa ""Escribir el Prado"", patrocinado por Fundación Loewe y con la colaboración de Granta en español https://t.co/X4TQ4VqtCW"
2051605910640849232	2026-05-05T12:12:20Z	"Ya está disponible un nuevo vídeo de ""Pensar el Prado"". El escritor Salman Rushdie y el conservador Alejandro Vergara conversan sobre ""La penúltima hora"", sobre literatura y pintura y sobre la vida en general https://t.co/sg0e0NKVXh https://t.co/D5go68abWO"
2051632155634131455	2026-05-05T13:56:38Z	"""Ese sencillo misterio: contar historias"" será el título de la conversación entre la escritora Leïla Slimani y la editora Valerie Miles. Esta tarde a las 18:30 en el auditorio https://t.co/SmROJ23ZWp

""Escribir el Prado"". Patrocinado por Fundación Loewe y con la colaboración de Granta en español"
2051918618661667237	2026-05-06T08:54:56Z	"Así ha sido el montaje de la pintura de grandes dimensiones ""El cuadro del hambre"". En ""Una obra, una historia"" os invitamos a conocer su polarizada fortuna crítica desde que se expuso por primera vez en el Museo del Prado en 1819 https://t.co/AyCdlqyGjK https://t.co/kmaDbl9Bta"
2052067925352190430	2026-05-06T18:48:13Z	"En estos momentos se celebra la conferencia “La tecnología láser y la restauración de la escultura ‘Venus y Cupido’ de Bandini”, con Sonia Tortajada (restauradora de escultura en el Museo del Prado) 

Más información sobre este ciclo: https://t.co/wv07aSRqTt https://t.co/TGnyXgmEUD"
2052080030184808947	2026-05-06T19:36:19Z	"Visita virtual de la exposición ""Paolo Veronese (1528-1588)"". Entra gratuitamente desde cualquier lugar del mundo y descubre al detalle las historias que guardan las obras con la mejor calidad de imagen https://t.co/RR8j8uLpoO https://t.co/XeVjZcI9W5"
2052324744318366033	2026-05-07T11:48:44Z	"Canal Prado: Nuevo vídeo de la serie ""Pensar el Prado"" con el conservador Alejandro Vergara y el escritor Salman Rushdie, cuyo libro ""La penúltima hora"" incluye un relato en el que dos de sus protagonistas son Goya y el Bosco https://t.co/lFMis8tOwW https://t.co/pAqtIbI1hd"
2052325277665984532	2026-05-07T11:50:51Z	#TalDíaComoHoy en 1922 nacía el actor Tony Leblanc... ¿en el Museo del Prado? https://t.co/H79RFMvPE7
2052335086872244299	2026-05-07T12:29:49Z	"#Coloquio ""El hambre de la crítica"", esta tarde a las 18.30h, con los periodistas @Ruben_Amon, @gascondaniel,
@imartinrodrigo y @caleroje, con motivo de la exposición ""El año del hambre en Madrid"" https://t.co/jadf4z55BR https://t.co/PdMG3AAOqm"
2052642826001748088	2026-05-08T08:52:40Z	"""El año del hambre en Madrid"" de José Aparicio fue una de las 311 pinturas que se colgaron en el Museo del Prado cuando abrió sus puertas por primera vez en 1819. En ""Una obra, una historia"" reconstruimos su ubicación original https://t.co/M4qONjs2AN https://t.co/SVn7xgvETK"
2052677508512821489	2026-05-08T11:10:29Z	Presentamos a los medios “La visita de Italia”, la obra de Pontormo “La Visitación”, procedente de Carmignano, que llega al Museo del Prado como obra invitada https://t.co/iwjR9aGtLX
2052684517870071848	2026-05-08T11:38:20Z	Está abierta la convocatoria de la Escuela de Verano 2026, una experiencia formativa gratuita para futuros profesionales de los museos, que cuenta con la colaboración de @FBSabadell https://t.co/CJyFVtc6wQ https://t.co/zYPuZuowKA
2052686856664252426	2026-05-08T11:47:38Z	"""La visita de Italia"": El Museo del Prado expone ""La Visitación"" de Pontormo, una de las obras más enigmáticas y complejas del primer manierismo italiano https://t.co/Dr6K0c69jY https://t.co/2tUASJnZH1"
2053051252108341341	2026-05-09T11:55:37Z	"Recursos accesibles para la visita al Museo del Prado: libros tacto-visuales de “Las meninas”, “La Anunciación”, el retrato de Isabel de Valois y las pinturas murales de san Baudelio https://t.co/4s6G1Z7ecd

#PradoEducación con la colaboración de @ONCE_oficial https://t.co/VKfY19hKIT"
2053763550837961084	2026-05-11T11:06:02Z	Esta mañana se presenta a los medios de comunicación la restauración de la obra “Pablo de Valladolid”, de Velázquez. Labor que cuenta con el patrocinio de @FundIberdrolaES https://t.co/hjg3f7t6AA
2053783506304553408	2026-05-11T12:25:20Z	"La restauración de ""Pablo de Valladolid"" revela nuevos datos sobre el proceso creativo de Velázquez https://t.co/dMs49rT3yU https://t.co/52DuJ4CmY0"
2053821330710036617	2026-05-11T14:55:38Z	🐴¿Nos ayudas a elegir los diseños de las nuevas entradas del Museo del Prado? Escogeremos las 8 propuestas más valoradas de las 12 disponibles. Puedes votar por tus caballos favoritos del Prado hasta el domingo en este enlace: https://t.co/UshLaJCFWA #EntraalPrado https://t.co/0Aod6S6oYV
2054097234182955074	2026-05-12T09:11:58Z	"Este boceto de Murillo para el cuadro ""Santa Ana dando una lección a la Virgen"", que había sido sustraído en el siglo XIX y estaba en el Museo de Pau (Francia), ha vuelto al Prado gracias a la colaboración de las autoridades culturales de ambos países https://t.co/gx1g56cBul https://t.co/9UoT9noAjI"
2054097518716137745	2026-05-12T09:13:06Z	"Forma parte del itinerario ""El Prado en femenino III"", dedicado a la figura de la reina Isabel de Farnesio https://t.co/pwtOSaKjKM"
